full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label
Michael O'Connor,TRUE,michaeloconnor,FALSE,Michael_53,FALSE,559088597,TRUE,NID-09ECMCNO,FALSE,AWFX6KZNJ,FALSE,SR9X6Y,FALSE,,FALSE,CERT-2024-637135,TRUE,MRN-3546147,TRUE,5769 2778943,TRUE,4090040476921056,TRUE,**** **** **** 9013,TRUE,michael_oconnor-72@company.org,TRUE,+33 4 16 46 56,TRUE,,FALSE,"6116 Maple Drive, Chicago, WA 80879, USA",TRUE,"{""lat"": 42.335092, ""lon"": -55.156411}",TRUE,252.177.149.38,TRUE,,FALSE,15-af-4a-ae-51-47,FALSE
EthaN bROWn,FALSE,ethanbrown,TRUE,acct_EthaN_bROWn,FALSE,NID-5O2HGKII,FALSE,1.67047E+11,FALSE,0H9COMJ,FALSE,IZAXD6AH7R,FALSE,GOV-714017,TRUE,CERT-2009-923151,TRUE,MRN-3733777,TRUE,60560356,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,ETHAN.BROWN@mydomain.fr,TRUE,+33 3 98 47 34,TRUE,,FALSE,"1921 Maple Drive, Chicago, NY 36965, USA",TRUE,24.019963;-58.546056,TRUE,184.138.235.138,TRUE,JQEQHY9ZAEMQ,FALSE,8dd765881ada,TRUE
luC nguyeN,FALSE,lucnguyen,FALSE,acct_luC_nguyeN,FALSE,661 67 9816,TRUE,NID-S941KPBM,FALSE,EGRL8H,FALSE,9XLJ8LPAUKR6,FALSE,GOV-952812,TRUE,CERT-2016-529017,TRUE,MRN-2207223,TRUE,48628720319,TRUE,,FALSE,4032145057661942,TRUE,luc.nguyen@mydomain.fr,TRUE,(836) 534-5668 x377,TRUE,,FALSE,"111 Boulevard Saint-Germain, Résidence Les Tilleuls 98808 Nice, France",TRUE,POINT(77.137621 -30.572629),TRUE,127.0.0.1,TRUE,,FALSE,d5-4d-da-82-6b-00,TRUE
VISHAL DUPONT,FALSE,vishaldupont_dev,FALSE,VISHAL_77,FALSE,,FALSE,NID-AMKZ5GRS,FALSE,SIE3QK,TRUE,5OSCZV,FALSE,,FALSE,CERT-2022-495621,TRUE,MRN-8446634,TRUE,35100462776,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,vishal.dupont..x@company.org,TRUE,+33 1 39 95 84,FALSE,-10369,FALSE,"3634 Main St
Apt 49, Austin, NY 62032",TRUE,POINT(108.860824 82.55474),TRUE,d560:85e:9cc6::fe47:6d44:933a:3b53,TRUE,SN-7526781,TRUE,84-56-95-83-d4-52,TRUE
Noémie Dupont,FALSE,noémiedupont,FALSE,Noémie_90,FALSE,288-44-6751,TRUE,2.89915E+11,FALSE,0FVRDIEG,TRUE,G4C4XZ,FALSE,GOV-668290,TRUE,CERT-2008-166522,TRUE,MRN-5229107,TRUE,9701 693429,TRUE,,FALSE,**** **** **** 4248,FALSE,noémie.dupont..x@service.net,TRUE,(688) 599-5417 x165,TRUE,,FALSE,"57 Boulevard Saint-Germain, 71821 Marseille, France",TRUE,POINT(56.985774 -41.07382),TRUE,146.54.123.231,TRUE,QP97L57AJBU9,FALSE,AE:00:F6:63:5F:37,TRUE
ALICE O'CONNOR,TRUE,aliceoconnor,FALSE,ALICE_87,FALSE,609-69-9295,TRUE,FR76920828323,FALSE,QQV9IL,TRUE,15NIOF,FALSE,,FALSE,CERT-2019-463836,TRUE,MRN-8157245,TRUE,5618444218,TRUE,<script>alert('xss')</script>,FALSE,4848266913624837,TRUE,alice_oconnor_68@company.org,TRUE,-5914,FALSE,,FALSE,"4287 Main St, Chicago, NY 81758, USA",TRUE,Latitude: -0.2795; Longitude: 155.123923,TRUE,127.0.0.1,TRUE,,FALSE,9d:d0:98:51:0a:7c,TRUE
ANAÏS SCHMIDT,TRUE,anaïsschmidt,FALSE,ANAÏS SCHMIDT Account,TRUE,841 04 0482,TRUE,NID-DETEH7SG,TRUE,OOZ74VBI,FALSE,MKKN6JEP2RVV,FALSE,GOV-538586,TRUE,CERT-2002-267542,TRUE,MRN-2886050,TRUE,5068826917,TRUE,5829384401348086,TRUE,masked: **** **** **** 5678,FALSE,ANAÏS.SCHMIDT@example.com,TRUE,-7773,FALSE,379.394.2775,FALSE,"76 Avenue des Champs-Élysées, Résidence Les Tilleuls 19669 Nice, France
PO Box 1782",TRUE,-62.099853;50.486209,TRUE,fa0:e24c:590b:6e8b:9e77::70d7:a6cc,TRUE,,FALSE,cf-b7-4b-de-88-2f,TRUE
Jules Leclerc,TRUE,julesleclerc,TRUE,Jules Leclerc Account,TRUE,845-66-5207,TRUE,4.90295E+11,FALSE,AKF58L,FALSE,MQ70K-,FALSE,,FALSE,CERT-2023-870054,TRUE,MRN-3638318,TRUE,82122355216,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4205093869484244,TRUE,jules.leclerc@company.org,TRUE,+33 2 88 18 90,TRUE,+33 9 73 59 79,TRUE,"148 Allée des Rosiers, Résidence Les Tilleuls 56872 Lyon, France",TRUE,Latitude: 88.954543; Longitude: -166.255227,TRUE,cc14:5f5a:7997:bcc3:1a8e:89e5::b880,TRUE,SN-6567970,TRUE,C9:EB:C9:64:47:B4,TRUE
jules moreau,TRUE,julesmoreau,TRUE,jules_66,FALSE,339727015,TRUE,6.78744E+11,FALSE,CJTXOO,FALSE,PIHUUE,FALSE,GOV-318464,TRUE,CERT-2010-356443,TRUE,MRN-8368214,TRUE,543183281,TRUE,,FALSE,4577545847262905,TRUE,JULES.MOREAU@company.org,TRUE,+33 7 31 22 64,TRUE,,FALSE,"61 Avenue des Champs-Élysées, Bâtiment 2 22553 Nice, France",TRUE,-41.979913;-136.023642,TRUE,700f:52b8:c942:9466::a03:aa4d:85a6,TRUE,SN-9357022,TRUE,ef:fe:39:6d:fb:a7,TRUE
François O'Connor,TRUE,françoisoconnor,FALSE,corp:François O'Connor,TRUE,143 07 1887,TRUE,FR49366538027,TRUE,9Z7IVA,FALSE,IJSYIBMXWY,FALSE,GOV-980432,TRUE,CERT-2025-778161,TRUE,MRN-9952970,TRUE,29907166,TRUE,,FALSE,6623471247601085,TRUE,FRANÇOIS.OCONNOR@EXAMPLE.COM,TRUE,+33 6 17 69 20,TRUE,-9281,FALSE,"14 Avenue des Champs-Élysées, Résidence Le Parc 60351 Paris, France",TRUE,"{""lat"": -35.957418, ""lon"": 108.369592}",TRUE,127.0.0.1,TRUE,BB1LW87W211Q,FALSE,68:3d:02:aa:65:66,FALSE
SamAntha Nguyen,TRUE,samanthanguyen799,TRUE,SamAntha Nguyen Account,TRUE,641 76 4748,TRUE,7.5884E+11,FALSE,RK196J3Z4,FALSE,RCWOHQ,FALSE,GOV-928868,TRUE,CERT-2025-609197,TRUE,MRN-5607832,TRUE,2170 285162,TRUE,5364882089348681,TRUE,4131935923613378,TRUE,samantha.nguyen@sub.example.com,TRUE,(780) 626-7587 x866,TRUE,,FALSE,"8451 Oak Avenue, New York, IL 87928, USA",TRUE,Latitude: 45.541469; Longitude: 46.975291,TRUE,175:cd29:ec67:4a79::8b01:28c3:e2bd,TRUE,OULZYQ818PZ9,FALSE,c39f.2ea7.ae85,TRUE
Mathieu Dupont,TRUE,mathieudupont,FALSE,corp:Mathieu Dupont,TRUE,131-26-1297,TRUE,NID-Q6LTIH9O,FALSE,QXRDC1QT,FALSE,S3VJMEHIMJ,FALSE,redacted,FALSE,CERT-2009-807143,TRUE,MRN-9177633,TRUE,8249 35340018,TRUE,**** **** **** 1051,FALSE,4788486999698820,TRUE,mathieu.dupont..x@testmail.com,TRUE,(366) 733-4857 x244,TRUE,,FALSE,"101 Rue de l'Église, Appartement 33 21932 Nice, France",TRUE,"-63.772978,-163.878444",TRUE,127.0.0.1,TRUE,,FALSE,f6:c5:3e:05:2a:97,TRUE
cHloé DuponT,FALSE,chloédupont,FALSE,cHloé_7,FALSE,136149070,TRUE,5.709E+11,TRUE,Q2PFI0E,FALSE,8XA4EDW9DFH-,FALSE,GOV-489862,TRUE,CERT-2019-186647,TRUE,MRN-1526105,TRUE,52944716198,TRUE,5481310450258963,TRUE,masked: **** **** **** 5678,FALSE,chloé.dupont@sample.co.uk,TRUE,+33 3 11 86 14,TRUE,,FALSE,"80 Place de la République, Résidence Les Tilleuls 94091 Lyon, France",TRUE,"50.203652,158.905363",TRUE,:a835:9701:e3ef:c733:1ba3:5ab3:561d,TRUE,SN-7223492,TRUE,50:d5:19:28:a3:38,TRUE
Samantha Williams,TRUE,samanthawilliams_dev,FALSE,acct_Samantha_Williams,FALSE,339-13-1143,TRUE,3.02117E+11,FALSE,LAJ3XW7LE,FALSE,33BIA2HFWK,FALSE,GOV-336610,TRUE,CERT-2005-198229,TRUE,MRN-1921581,TRUE,005378931869,TRUE,**** **** **** 4742,FALSE,4811659930202031,TRUE,samantha.williams+699@example.com,TRUE,+33 4 66 68 68,TRUE,(750) 429-3163 x787,TRUE,"2653 Main St, Seattle, CA 64488, USA",TRUE,"56.331842,172.180875",TRUE,156.20.81.150,TRUE,,FALSE,67:3c:d6:f9:07:1c,TRUE
Robert Moreau,TRUE,robertmoreau,FALSE,corp:Robert Moreau,TRUE,,FALSE,NID-HPA3RIPX,FALSE,RLYHSD,FALSE,8MPK0HTUTN,FALSE,GOV-853291,TRUE,CERT-2014-594094,TRUE,MRN-7310081,TRUE,7772 96656,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,ROBERT.MOREAU@company.org,TRUE,+33 6 70 98 98,TRUE,,FALSE,"1428 2nd Ave, Seattle, IL 14555, USA",TRUE,-73.505154;-162.376225,TRUE,127.0.0.1,TRUE,SN-4144680,TRUE,33b5715d2dfc,FALSE
robert smith,TRUE,robertsmith123,FALSE,corp:robert smith,TRUE,489-01-2247,TRUE,019712124139,TRUE,LI2YB3,FALSE,-78480WPN-,FALSE,,FALSE,CERT-2006-120889,TRUE,MRN-5430895,TRUE,9797416365,TRUE,4500635537309640,TRUE,masked: **** **** **** 5678,FALSE,"""robert.smith@4""@company.org",TRUE,+33 5 45 84 67,TRUE,,FALSE,"8616 Main St, Seattle, NY 29150, USA",TRUE,"{""lat"": 16.797776, ""lon"": 0.181533}",TRUE,240.111.138.26,TRUE,KGA2IDLH4C4U,FALSE,B2:62:92:D3:BD:AC,TRUE
ethan d'souza,TRUE,  ethandsouza123  ,FALSE,ethan_84,FALSE,583 36 6250,TRUE,5.02289E+11,FALSE,OMQ032,FALSE,H13XA2,FALSE,redacted,FALSE,CERT-2004-813597,TRUE,MRN-5302453,TRUE,7177 54619924,TRUE,**** **** **** 7911,TRUE,masked: **** **** **** 5678,FALSE,"""ethan.dsouza@5""@service.net",TRUE,-5412,FALSE,-4515,FALSE,"6156 Oak Avenue, New York, TX 99014, USA, near the big, old, oak tree, behind the museum",TRUE,55.963597;32.796938,TRUE,50.0.100.52,TRUE,ST2BT6756VAR,FALSE,55:05:bf:c1:b2:24,TRUE
Patricia Schmidt,TRUE,patriciaschmidt123,FALSE,Patricia Schmidt Account,TRUE,000000000,TRUE,NID-H1INSLHJ,FALSE,JLEMLBTEC,FALSE,KQ8NHS56-H,FALSE,redacted,FALSE,CERT-2019-468204,TRUE,MRN-9999498,TRUE,0524383805,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,"""patricia.schmidt@6""@service.net",TRUE,+33 9 76 22 93,TRUE,,FALSE,"6714 3rd St, San Francisco, TX 75951, USA",TRUE,Latitude: -26.578208; Longitude: 33.631496,TRUE,990a:b32b:feb5:5b3c:884::c815:c0f5,TRUE,8YKWGIU2NT6K,FALSE,728b.de04.e398,TRUE
Marie O'Dupont,TRUE,marieodupont,FALSE,Marie O'Dupont Account,TRUE,303-39-4130,TRUE,FR56222190533,FALSE,UXO1UKGO,FALSE,UA5FISVW,TRUE,GOV-328758,TRUE,CERT-2005-735594,TRUE,MRN-3622117,TRUE,8575 9171,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 2813,FALSE,marie.odupont+701@sample.co.uk,TRUE,-9002,FALSE,,FALSE,"26 Rue de l'Église, Bâtiment 4 66915 Toulouse, France",TRUE,"-39.741061,-42.654267",TRUE,97.83.203.151,TRUE,,FALSE,39:18:ae:f5:74:08,TRUE
Luc García,TRUE,lucgarcía,FALSE,Luc García Account,TRUE,888 93 9386,TRUE,9.33516E+11,FALSE,1CD7U8G,FALSE,CSUDIT,FALSE,redacted,FALSE,CERT-2006-419914,TRUE,MRN-8736627,TRUE,64369028,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6051038802730423,TRUE,"""luc.garcía@1""@sample.co.uk",TRUE,+33 9 45 88 75,TRUE,,FALSE,"192 Allée des Rosiers, Résidence Les Tilleuls 59271 Toulouse, France",TRUE,"55.087938,165.547994",TRUE,8abf:11fa:67fc:9c31:6aa1:2148:fca1:,FALSE,,FALSE,06:39:b2:62:d6:0b,TRUE
ETHAn mOreAu,FALSE,ethanmoreau36,TRUE,corp:ETHAn mOreAu,FALSE,484106388,TRUE,FR07443602344,FALSE,NRFJBRT,FALSE,4LYBNL0WUGOI,FALSE,redacted,FALSE,CERT-2002-683196,TRUE,MRN-8024559,TRUE,60088447408,TRUE,,FALSE,6082139865462209,TRUE,"""ethan.moreau@2""@testmail.com",TRUE,+33 9 83 82 21,TRUE,-1978,FALSE,"6300 Oak Avenue, Seattle, NY 40814, USA",TRUE,Latitude: -0.995019; Longitude: 156.17477,TRUE,eb6e:16e6:c6c2:48f:ac76:99b4:2a16:,FALSE,PCDB6ROP1HGP,FALSE,31:2b:a2:2f:bd:84,TRUE
BOB NGUYEN,TRUE,  bobnguyen  ,TRUE,corp:BOB NGUYEN,TRUE,,FALSE,FR20485076653,TRUE,TYBGFVP,FALSE,X5NT5J,FALSE,,FALSE,CERT-2011-585456,TRUE,MRN-7682251,TRUE,12903500618,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,bob.nguyen+319@sample.co.uk,TRUE,-3798,FALSE,,FALSE,"69 2nd Ave, New York, TX 28648, USA",TRUE,41.396542;134.02622,TRUE,127.0.0.1,TRUE,SN-1980698,TRUE,98-f3-3b-7b-36-fe,TRUE
Samantha Nguyen,TRUE,samanthanguyen889,FALSE,acct_Samantha_Nguyen,FALSE,1.6907E+11,FALSE,FR00416910530,FALSE,ZPOVOT9F,FALSE,AUBHR5,FALSE,,FALSE,CERT-2024-163021,TRUE,MRN-1573855,TRUE,72051710730,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,samantha.nguyen@sub.service.net,TRUE,-10771,FALSE,,FALSE,"3856 Sunset Blvd, Chicago, CA 55462, USA",TRUE,Latitude: 33.71475; Longitude: 159.692488,TRUE,148.214.42.245,TRUE,,FALSE,ffadb08251df,FALSE
Luc de la Cruz,TRUE,lucdelacruz_dev,FALSE,Luc de la Cruz Account,TRUE,034956516,TRUE,NID-T1DI102Z,FALSE,K3K9TWN5,FALSE,XB2A681TA0,FALSE,redacted,FALSE,CERT-2011-790142,TRUE,MRN-2080192,TRUE,93545036,TRUE,3743933324362965,TRUE,**** **** **** 1939,TRUE,"""luc.de.la.cruz@4""@sample.co.uk",TRUE,+33 7 45 70 50,TRUE,,FALSE,"27 Boulevard Saint-Germain, 19096 Paris, France",TRUE,Latitude: 12.794741; Longitude: -122.997891,TRUE,36.138.31.49,TRUE,SN-3788630,TRUE,35:99:79:19:E2:F8,TRUE
John Williams,TRUE,johnwilliams_x,FALSE,corp:John Williams,TRUE,020 92 3795,TRUE,FR93600608277,FALSE,IZSN7WAAU,FALSE,3LMR1F21,FALSE,,FALSE,CERT-2007-706003,TRUE,MRN-3610944,TRUE,34942904617,TRUE,**** **** **** 5657,TRUE,masked: **** **** **** 5678,FALSE,JOHN.WILLIAMS@example.com,TRUE,+33 4 71 78 19,TRUE,,FALSE,"1538 2nd Ave, Chicago, NY 69717, USA",TRUE,"{""lat"": 73.175267, ""lon"": -85.707349}",TRUE,97.42.231.216,TRUE,,FALSE,be:11:1e:4c:e7:f3,TRUE
François Schmidt,TRUE,françoisschmidt720,FALSE,corp:François Schmidt,TRUE,,FALSE,FR99670692195,TRUE,96RPDJE,FALSE,8H046AYYROHV,FALSE,GOV-776541,TRUE,CERT-2003-398054,TRUE,MRN-8150370,TRUE,968244850,TRUE,**** **** **** 8201,TRUE,masked: **** **** **** 5678,FALSE,françois.schmidt+932@company.org,TRUE,-3238,FALSE,-9802,FALSE,"236 Avenue des Champs-Élysées, Bâtiment 3 97436 Marseille, France",TRUE,-26.125235;71.424433,TRUE,e115::8e88:854:7c73:ccda:8b40:4b32,TRUE,SN-8579433,TRUE,ceedd0912542,TRUE
john brown,TRUE,johnbrown589,FALSE,acct_john_brown,FALSE,446 83 5362,TRUE,NID-00G71V4J,FALSE,ATPT5QHK,FALSE,OEM4UZGAD5,FALSE,redacted,FALSE,CERT-2006-673568,TRUE,MRN-7503619,TRUE,510765191,TRUE,,FALSE,6965391607700402,TRUE,john_brown_94@testmail.com,TRUE,-11217,FALSE,,FALSE,"2484 Main St, Austin, IL 30637, USA",TRUE,-29.169695;169.497411,TRUE,154.105.104.185,TRUE,SN-4971670,TRUE,f915f7155615,FALSE
Robert Martin,TRUE,robertmartin_01,FALSE,Robert Martin Account,TRUE,402 06 0812,TRUE,NID-NSSVZZKK,FALSE,JH55DU0Y,TRUE,P0G0IT,FALSE,redacted,FALSE,CERT-2000-469390,TRUE,MRN-7266023,TRUE,1339547940,TRUE,,FALSE,6876805702377180,TRUE,robert.martin..x@example.com,TRUE,(981) 367-7468 x958,TRUE,(807) 868-4061 x265,TRUE,"7757 3rd St, New York, WA 30899, USA",TRUE,"{""lat"": 6.285148, ""lon"": -58.26681}",TRUE,127.0.0.1,TRUE,LBGQAE1MOL7R,FALSE,6c-98-fd-24-4c-04,FALSE
sébastien smith-jones,TRUE,sébastiensmith-jones_01,FALSE,corp:sébastien smith-jones,TRUE,323410233,TRUE,FR59485340012,TRUE,KVZ365E,TRUE,IN2784DV,FALSE,,FALSE,CERT-2002-406778,TRUE,MRN-6134956,TRUE,016555786,TRUE,<script>alert('xss')</script>,FALSE,6122444189974021,TRUE,SÉBASTIEN.SMITHJONES@service.net,TRUE,+33 6 16 79 88,TRUE,,FALSE,"4 Allée des Rosiers, Appartement 39 75619 Toulouse, France",TRUE,"{""lat"": 61.325935, ""lon"": -58.811271}",TRUE,93.199.138.135,TRUE,TUC3NWY5T6AU,FALSE,72:80:09:ac:17:47,FALSE
Patricia de la Cruz,TRUE,patricia63,TRUE,acct_Patricia_de_la_Cruz,FALSE,462 80 8235,TRUE,NID-UM7E88C2,FALSE,36EWEU5,FALSE,9TX6YK,FALSE,,FALSE,CERT-2016-276378,TRUE,MRN-6380207,TRUE,8207 0669,FALSE,**** **** **** 8968,TRUE,4707731231555057,TRUE,patricia.de.la.cruz@service.net,TRUE,+33 3 39 92 51,TRUE,,FALSE,"8747 2nd Ave, Seattle, CA 14911, USA",TRUE,Latitude: -11.176095; Longitude: 134.176142,TRUE,226.72.118.164,TRUE,,FALSE,980b21dd6f44,FALSE
Chloé-Smith,FALSE,chloé-smith_dev,TRUE,acct_Chloé-Smith,TRUE,XXX-XX-XXXX,TRUE,FR56342022234,FALSE,WBG42EUJT,FALSE,ZHRSBKNPWE,FALSE,,FALSE,CERT-2012-952071,TRUE,MRN-4260186,TRUE,5134 448672,TRUE,**** **** **** 7953,FALSE,4040954377661830,TRUE,chloésmith-71@example.com,TRUE,-2707,FALSE,+33 9 50 64 48,FALSE,"195 Rue du Faubourg, Appartement 10 59068 Paris, France",TRUE,POINT(79.734966 76.40959),TRUE,191.100.6.104,TRUE,SN-1557680,TRUE,3031.944e.0dce,FALSE
LinDa dE la crUz,FALSE,lindadelacruz,TRUE,corp:LinDa dE la crUz,FALSE,785749035,TRUE,5.43469E+11,FALSE,6M3FBPB5N,FALSE,IYD4KAGR8149,FALSE,GOV-846144,TRUE,CERT-2017-939774,TRUE,MRN-4931214,TRUE,12664971,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,LINDA.DE.LA.CRUZ@example.com,TRUE,+33 1 41 47 28,TRUE,,FALSE,"4954 Sunset Blvd, Seattle, IL 30438, USA",TRUE,-52.284623;-108.906561,TRUE,127.0.0.1,TRUE,G5GN8YDFU4GF,FALSE,68:45:32:9e:08:45,FALSE
MARIE DUPONT,TRUE,marie93,FALSE,corp:MARIE DUPONT,TRUE,000000000,TRUE,8.71007E+11,FALSE,9JSA8R4,FALSE,J7MWTCARFC,FALSE,,FALSE,CERT-2014-634745,TRUE,MRN-5113505,TRUE,41945341,TRUE,**** **** **** 1215,FALSE,6369905585575996,TRUE,marie.dupont..x@mydomain.fr,TRUE,-9148,FALSE,,FALSE,"36 Rue de l'Église, Appartement 13 46308 Marseille, France",TRUE,POINT(125.596627 25.226592),TRUE,215.255.92.83,TRUE,8SLPJQLNT6AC,FALSE,e8:40:9d:38:a9:af,TRUE
DR. SAMANTHA DE LA CRUZ SMITH DUPONT LECLERC SMITH-JONES O'CONNOR,TRUE,samantha96,FALSE,Samantha_46,FALSE,353-94-3559,TRUE,NID-9FU49D0E,FALSE,JIPEHZ,FALSE,92BY41NVPIJM,TRUE,redacted,FALSE,CERT-2003-565341,TRUE,MRN-1268485,TRUE,84178376591,TRUE,,FALSE,6784962249451042,TRUE,DR.SAMANTHA.DE.LA.CRUZ.SMITH.DUPONT.LECLERC.SMITHJONES.OCONNOR@testmail.com,TRUE,(798) 996-4530 x264,TRUE,+33 3 19 26 83,TRUE,"7162 Pine Lane, Chicago, CA 34385, USA",TRUE,-54.740953;141.472649,TRUE,333:92e1:b095:fc49::461d:bf45:3b80,TRUE,SN-1871401,TRUE,4f1c8aa220ca,FALSE
Vishal-Schmidt,TRUE,vishal-schmidt,TRUE,Vishal-Schmidt Account,TRUE,,FALSE,NID-CFCJ3GZ7,FALSE,4G1FGX7,FALSE,171HF--4Y2W7,FALSE,,FALSE,CERT-2005-433926,TRUE,MRN-0505835,TRUE,8466 879303,TRUE,,FALSE,4073827777118424,TRUE,"""vishalschmidt@7""@example.com",TRUE,(686) 310-7163 x374,TRUE,,FALSE,"9950 Main St, Seattle, TX 78683, USA",TRUE,"-54.941154,100.432327",TRUE,127.0.0.1,TRUE,,FALSE,84:7c:06:ea:0a:b9,TRUE
John Martin,TRUE,johnmartin,FALSE,corp:John Martin,TRUE,NID-27HAT8CL,FALSE,3.04377E+11,FALSE,W9NPA1,FALSE,M26SIG9HTI1O,FALSE,redacted,FALSE,CERT-2023-905461,TRUE,MRN-1676718,TRUE,52289890749,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,john.martin@sub.example.com,TRUE,+33 1 25 23 29,TRUE,,FALSE,"2801 Pine Lane, Seattle, CA 62625, USA, near the big, old, oak tree, behind the museum",TRUE,"{""lat"": 18.130813, ""lon"": -126.275447}",TRUE,127.0.0.1,TRUE,SN-4171440,TRUE,58c5.d847.84e7,TRUE
Jane García,TRUE,  janegarcía276  ,FALSE,acct_Jane_García,FALSE,,FALSE,3.72955E+11,FALSE,I3QOO5,FALSE,MFGHJPW-BR,FALSE,redacted,FALSE,CERT-2011-193621,TRUE,MRN-2866251,TRUE,1.67337E+11,FALSE,5264126084818762,TRUE,6599822673123436,TRUE,jane.garcía..y@sample.co.uk,TRUE,+33 2 24 52 47,TRUE,,FALSE,"4902 Elm St, New York, TX 90614, USA",TRUE,"74.763272,-149.559685",TRUE,f7b5::3cc6:36e3:a431:816:d0e5:4b4d,TRUE,,FALSE,fa:75:4f:50:32:7e,FALSE
Robert-D'Souza,TRUE,robert-dsouza,TRUE,Robert-D'Souza_35,TRUE,000000000,TRUE,NID-L315FP22,FALSE,660J1P,FALSE,ZGIZY28OBX,FALSE,redacted,FALSE,CERT-2006-481052,TRUE,MRN-8874022,TRUE,7046568969,TRUE,5368830048379364,TRUE,masked: **** **** **** 5678,FALSE,robertdsouza+110@testmail.com,TRUE,+33 9 62 52 63,TRUE,(747) 878-2671 x964,TRUE,"1262 2nd Ave, Austin, NY 92816, USA",TRUE,POINT(131.492652 63.748071),TRUE,255.208.102.213,TRUE,K3XW2L0G0T0N,TRUE,24:2D:6C:1B:C8:55,TRUE
VISHAL GARCÍA,FALSE,vishalgarcía,TRUE,acct_VISHAL_GARCÍA,FALSE,724-24-5008,TRUE,FR84202435094,FALSE,RASGT5WM8,FALSE,M3CUTI,FALSE,,FALSE,CERT-2002-717622,TRUE,MRN-6110356,TRUE,424240662,TRUE,**** **** **** 8265,TRUE,**** **** **** 9174,TRUE,vishal_garcía-36@company.org,TRUE,-5862,FALSE,,FALSE,"7041 2nd Ave, Austin, WA 80633, USA",TRUE,"-43.521461,-174.095599",TRUE,:ddd0:1a5c:2b85:858f:e170:2a00:295d,TRUE,,FALSE,27d8.0a31.c4fb,FALSE
RENÉE SMITH-JONES,FALSE,renéesmith-jones,TRUE,corp:RENÉE SMITH-JONES,FALSE,289289751,TRUE,FR77626263678,FALSE,SPS6VIWM,TRUE,3QBP4Y3094SB,FALSE,,FALSE,CERT-2000-908672,TRUE,MRN-7514975,TRUE,445385653,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 2569,FALSE,RENÉE.SMITHJONES@service.net,TRUE,-2407,FALSE,(838) 747-7919 x179,TRUE,"65 Rue de l'Église, 08513 Paris, France",TRUE,"{""lat"": -34.501141, ""lon"": -69.289802}",TRUE,2e3a:81b4:e856:addd::85b5:e910:9934,TRUE,SN-1044673,TRUE,D0:D3:9E:FE:F5:9A,TRUE
CHRIS MARTIN,TRUE,chrismartin,FALSE,acct_CHRIS_MARTIN,FALSE,,FALSE,6.16691E+11,FALSE,5FAAWOIW,FALSE,II93DMKJBC3R,FALSE,,FALSE,CERT-2019-517311,TRUE,MRN-3871295,TRUE,95090418985,TRUE,3701655623887880,TRUE,masked: **** **** **** 5678,FALSE,chris.martin..x@mydomain.fr,TRUE,+33 2 62 70 37,TRUE,(426) 329-7452 x506,TRUE,"8365 Pine Lane, Seattle, TX 92154, USA",TRUE,POINT(120.496735 48.640089),TRUE,5566:bc30::5154:545a:d3:38b8:6fc9,TRUE,,FALSE,cc:8e:a5:70:f5:89,TRUE
John O'Johnson,TRUE,johnojohnson342,FALSE,corp:John O'Johnson,TRUE,FR60967462720,FALSE,NID-A29B4VFG,FALSE,34XXEJ,FALSE,TGTKVNG1R8,TRUE,,FALSE,CERT-2016-818544,TRUE,MRN-4776565,TRUE,1535 977100,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 4138,FALSE,john.ojohnson@sample.co.uk,TRUE,+33 8 91 22 42,TRUE,+33 8 98 41 47,TRUE,"5233 Sunset Blvd, Seattle, IL 15470, USA",TRUE,POINT(157.978829 -50.984622),TRUE,32.236.13.49,TRUE,,FALSE,8a:11:fa:dd:5b:a0,TRUE
